"text","post_text","shared_text","time","video_id","likes","comments","shares"
"The evolution of battling sexual harassment in the workplace has developed from naming the problem in the 1970s, to bringing it out of the shadows in the 1990s, to a growing sense of accountability today.

This was one of our most-viewed videos on Facebook this year.","The evolution of battling sexual harassment in the workplace has developed from naming the problem in the 1970s, to bringing it out of the shadows in the 1990s, to a growing sense of accountability today.

This was one of our most-viewed videos on Facebook this year.","","2017-12-23 13:18:42",1957687511115428,1494,39,371
"Here's a look at the pushback The New York Times received from the Nixon administration after it began to publish the Pentagon Papers one Sunday in 1971.","Here's a look at the pushback The New York Times received from the Nixon administration after it began to publish the Pentagon Papers one Sunday in 1971.","","2017-12-23 08:40:00",1957334231150756,3079,144,1118
"In Chicago, J.B.-style skaters turn the roller rink into a dance floor. Watch our full series: http://bit.ly/2AMkJyk.","In Chicago, J.B.-style skaters turn the roller rink into a dance floor. Watch our full series: http://bit.ly/2AMkJyk.","","2017-12-22 20:40:00",1957333147817531,15287,2400,28988
"“When we were fleeing from Burma, we had a hope of finding peace. Now we are facing challenges here too.” Our video journalist spent four days with a Rohingya family in exile.","“When we were fleeing from Burma, we had a hope of finding peace. Now we are facing challenges here too.” Our video journalist spent four days with a Rohingya family in exile.","","2017-12-22 16:10:01",1957245137826332,716,103,1134
"President Trump hastily signed the tax bill today after television networks questioned whether he'd keep his promise to sign the legislation before Christmas.","President Trump hastily signed the tax bill today after television networks questioned whether he'd keep his promise to sign the legislation before Christmas.","","2017-12-22 15:40:00",1957224291161750,1128,1235,267
"Violent persecution drove Ranjuma and her family from Myanmar. She was nine months pregnant when they arrived in Bangladesh. Then hope for peace turned to tragedy. http://nyti.ms/2BWj1P3","Violent persecution drove Ranjuma and her family from Myanmar. She was nine months pregnant when they arrived in Bangladesh. Then hope for peace turned to tragedy. http://nyti.ms/2BWj1P3","","2017-12-22 12:55:00",10151429673895000,1265,207,454
"In Trinidad, a group called “Touch D Sky” dances on stilts almost everyday to practice the art of Moko Jumbie.","In Trinidad, a group called “Touch D Sky” dances on stilts almost everyday to practice the art of Moko Jumbie.","","2017-12-22 00:55:01",1956836327867213,11600,1007,22194
"Help us solve The New York Times crossword puzzle. Assistant puzzles editor Sam Ezersky is here with some hints. Have any guesses? Put them in the comments.","Help us solve The New York Times crossword puzzle. Assistant puzzles editor Sam Ezersky is here with some hints. Have any guesses? Put them in the comments.","","2017-12-21 12:29:25",10151428338165000,240,1407,47
"Have you ever tasted Bûche de Noël, the traditional French Christmas dessert? Join us at the Ferrandi Paris cooking school with Florent Cantaut and his students. Leave your questions for him in the comments, and New York Times reporter Daphné Anglès will ask some.","Have you ever tasted Bûche de Noël, the traditional French Christmas dessert? Join us at the Ferrandi Paris cooking school with Florent Cantaut and his students. Leave your questions for him in the comments, and New York Times reporter Daphné Anglès will ask some.","","2017-12-21 10:01:27",10151428124625000,946,404,326
"The passage of the tax overhaul bill is the biggest legislative achievement for Republicans since they gained full control of Congress and the White House.","The passage of the tax overhaul bill is the biggest legislative achievement for Republicans since they gained full control of Congress and the White House.","","2017-12-20 22:25:00",1956301271254052,514,1302,161
"A white couple adopted a black girl in 1962. They debated whether, as a white family in a racially divided society, they could raise her; they then returned her and adopted a white girl instead. More than 50 years later, the two women, Angelle Smith and Amy Roost, reconnected. They're with us now; leave your questions for them in the comments, and New York Times writers John Eligon and Rachel Swarns will ask some.

Subscribe to the Race/Related newsletter at nytimes.com/racerelated.","A white couple adopted a black girl in 1962. They debated whether, as a white family in a racially divided society, they could raise her; they then returned her and adopted a white girl instead. More than 50 years later, the two women, Angelle Smith and Amy Roost, reconnected. They're with us now; leave your questions for them in the comments, and New York Times writers John Eligon and Rachel Swarns will ask some.

Subscribe to the Race/Related newsletter at nytimes.com/racerelated.","","2017-12-20 21:01:20",10151427527400000,897,378,200
"Turn up your volume one last time for 2017 — here’s how Ed Sheeran made ""Shape of You.""","Turn up your volume one last time for 2017 — here’s how Ed Sheeran made ""Shape of You.""","","2017-12-20 19:25:00",1956300061254173,100444,14925,62720
"Catalonia’s declaration of independence pushed Spain into uncharted waters. We brought together first-time voters on different sides of the separatist debate and gave them questions to ask each other.","Catalonia’s declaration of independence pushed Spain into uncharted waters. We brought together first-time voters on different sides of the separatist debate and gave them questions to ask each other.","","2017-12-20 14:40:01",1956212281262951,1485,186,351
"President Trump is expected to sign into the law the $1.5 trillion tax bill approved by the House and Senate this week. What does this mean for individual taxpayers? Ask Ron Lieber, The New York Times's ""Your Money"" columnist. Leave your questions for them in the comments.","President Trump is expected to sign into the law the $1.5 trillion tax bill approved by the House and Senate this week. What does this mean for individual taxpayers? Ask Ron Lieber, The New York Times's ""Your Money"" columnist. Leave your questions for them in the comments.","","2017-12-20 11:37:01",10151427028510000,314,411,155
"""Living a day as a firefighter would probably blow a lot of Americans' minds,"" one firefighter said. Here’s how members of the New Brunswick, N.J. fire department stay fit.

This was one of our most-viewed videos on Facebook this year.","""Living a day as a firefighter would probably blow a lot of Americans' minds,"" one firefighter said. Here’s how members of the New Brunswick, N.J. fire department stay fit.

This was one of our most-viewed videos on Facebook this year.","","2017-12-20 11:36:09",1956159017934944,3105,339,2217
"The House passed the Republican tax plan on Tuesday. However, lawmakers will have to vote again on Wednesday after the Senate parliamentarian rejected 3 provisions in the bill.

(Correction: A previous version of this video misidentified the House member presiding over the chamber’s floor. It was Steve Womack, Republican of Arkansas, not Tom McClintock, Republican of California.)","The House passed the Republican tax plan on Tuesday. However, lawmakers will have to vote again on Wednesday after the Senate parliamentarian rejected 3 provisions in the bill.

(Correction: A previous version of this video misidentified the House member presiding over the chamber’s floor. It was Steve Womack, Republican of Arkansas, not Tom McClintock, Republican of California.)","","2017-12-20 02:40:00",1955903317960514,110,163,38
